feature,final_status,dropped_reasons,dropped_stages,coerced_to_nan
c_AATS0are,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_GATS4p,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_GATS4pe,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_GATS4s,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_GATS4se,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_GATS4v,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_GATS5Z,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_GATS5are,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_GATS5c,dropped,has_nan,nan_drop,nan_count=55; coerced_to_nan=0
c_GATS5d,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_GATS5dv,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_GATS5i,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_GATS5m,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_GATS5p,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_GATS5pe,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_GATS5s,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_GATS5se,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_GATS5v,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_GATS6Z,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_GATS6are,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_GATS6c,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
c_GATS6d,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_GATS6dv,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_GATS6i,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_GATS6m,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_GATS6p,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_GATS6pe,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_GATS6s,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_GATS6se,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_GATS6v,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_GATS7Z,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_GATS7are,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_GATS7c,dropped,has_nan,nan_drop,nan_count=210; coerced_to_nan=0
c_GATS7d,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_GATS7dv,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_GATS7i,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_GATS7m,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_GATS7p,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_GATS7pe,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_GATS7s,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_GATS7se,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_GATS7v,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_GATS8Z,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_GATS8are,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_GATS8c,dropped,has_nan,nan_drop,nan_count=311; coerced_to_nan=0
c_GATS8d,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_GATS8dv,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_GATS8i,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_GATS8m,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_GATS8p,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_GATS8pe,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_GATS8s,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_GATS8se,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_GATS8v,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_HybRatio,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_Kier1,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_Kier2,dropped,has_nan,nan_drop,nan_count=5; coerced_to_nan=0
c_Kier3,dropped,has_nan,nan_drop,nan_count=25; coerced_to_nan=0
c_LogEE_Dt,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_LogEE_Dzare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_LogEE_Dzse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_MATS1Z,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
c_MATS1are,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
c_MATS1c,dropped,has_nan,nan_drop,nan_count=9; coerced_to_nan=0
c_MATS1d,dropped,has_nan,nan_drop,nan_count=5; coerced_to_nan=0
c_MATS1dv,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_MATS1i,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
c_MATS1m,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
c_MATS1p,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
c_MATS1pe,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_MATS1s,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_MATS1se,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_MATS1v,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
c_MATS2Z,dropped,has_nan,nan_drop,nan_count=5; coerced_to_nan=0
c_MATS2are,dropped,has_nan,nan_drop,nan_count=5; coerced_to_nan=0
c_MATS2c,dropped,has_nan,nan_drop,nan_count=9; coerced_to_nan=0
c_MATS2d,dropped,has_nan,nan_drop,nan_count=5; coerced_to_nan=0
c_MATS2dv,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
c_MATS2i,dropped,has_nan,nan_drop,nan_count=5; coerced_to_nan=0
c_MATS2m,dropped,has_nan,nan_drop,nan_count=5; coerced_to_nan=0
c_MATS2p,dropped,has_nan,nan_drop,nan_count=5; coerced_to_nan=0
c_MATS2pe,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
c_MATS2s,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
c_MATS2se,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
c_MATS2v,dropped,has_nan,nan_drop,nan_count=5; coerced_to_nan=0
c_MATS3Z,dropped,has_nan,nan_drop,nan_count=7; coerced_to_nan=0
c_MATS3are,dropped,has_nan,nan_drop,nan_count=7; coerced_to_nan=0
c_MATS3c,dropped,has_nan,nan_drop,nan_count=12; coerced_to_nan=0
c_MATS3d,dropped,has_nan,nan_drop,nan_count=7; coerced_to_nan=0
c_MATS3dv,dropped,has_nan,nan_drop,nan_count=7; coerced_to_nan=0
c_MATS3i,dropped,has_nan,nan_drop,nan_count=7; coerced_to_nan=0
c_MATS3m,dropped,has_nan,nan_drop,nan_count=7; coerced_to_nan=0
c_MATS3p,dropped,has_nan,nan_drop,nan_count=7; coerced_to_nan=0
c_MATS3pe,dropped,has_nan,nan_drop,nan_count=7; coerced_to_nan=0
c_MATS3s,dropped,has_nan,nan_drop,nan_count=7; coerced_to_nan=0
c_MATS3se,dropped,has_nan,nan_drop,nan_count=7; coerced_to_nan=0
c_MATS3v,dropped,has_nan,nan_drop,nan_count=7; coerced_to_nan=0
c_MATS4Z,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_MATS4are,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_MATS4c,dropped,has_nan,nan_drop,nan_count=19; coerced_to_nan=0
c_MATS4d,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_MATS4dv,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_MATS4i,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_MATS4m,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_MATS4p,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_MATS4pe,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_MATS4s,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_MATS4se,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_MATS4v,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_MATS5Z,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_MATS5are,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_MATS5c,dropped,has_nan,nan_drop,nan_count=55; coerced_to_nan=0
c_MATS5d,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_MATS5dv,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_MATS5i,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_MATS5m,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_MATS5p,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_MATS5pe,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_MATS5s,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_MATS5se,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_MATS5v,dropped,has_nan,nan_drop,nan_count=52; coerced_to_nan=0
c_MATS6Z,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_MATS6are,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_MATS6c,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
c_MATS6d,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_MATS6dv,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_MATS6i,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_MATS6m,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_MATS6p,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_MATS6pe,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_MATS6s,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_MATS6se,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_MATS6v,dropped,has_nan,nan_drop,nan_count=99; coerced_to_nan=0
c_MATS7Z,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_MATS7are,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_MATS7c,dropped,has_nan,nan_drop,nan_count=210; coerced_to_nan=0
c_MATS7d,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_MATS7dv,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_MATS7i,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_MATS7m,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_MATS7p,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_MATS7pe,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_MATS7s,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_MATS7se,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_MATS7v,dropped,has_nan,nan_drop,nan_count=208; coerced_to_nan=0
c_MATS8Z,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_MATS8are,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_MATS8c,dropped,has_nan,nan_drop,nan_count=311; coerced_to_nan=0
c_MATS8d,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_MATS8dv,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_MATS8i,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_MATS8m,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_MATS8p,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_MATS8pe,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_MATS8s,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_MATS8se,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_MATS8v,dropped,has_nan,nan_drop,nan_count=309; coerced_to_nan=0
c_MAXaaCH,dropped,has_nan,nan_drop,nan_count=538; coerced_to_nan=0
c_MAXaaN,dropped,has_nan,nan_drop,nan_count=1058; coerced_to_nan=0
c_MAXaaNH,dropped,has_nan,nan_drop,nan_count=1188; coerced_to_nan=0
c_MAXaaO,dropped,has_nan,nan_drop,nan_count=1186; coerced_to_nan=0
c_MAXaaS,dropped,has_nan,nan_drop,nan_count=1191; coerced_to_nan=0
c_MAXaaSe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXaaaC,dropped,has_nan,nan_drop,nan_count=1142; coerced_to_nan=0
c_MAXaasC,dropped,has_nan,nan_drop,nan_count=522; coerced_to_nan=0
c_MAXaasN,dropped,has_nan,nan_drop,nan_count=1134; coerced_to_nan=0
c_MAXdCH2,dropped,has_nan,nan_drop,nan_count=1170; coerced_to_nan=0
c_MAXdNH,dropped,has_nan,nan_drop,nan_count=1210; coerced_to_nan=0
c_MAXdO,dropped,has_nan,nan_drop,nan_count=455; coerced_to_nan=0
c_MAXdS,dropped,has_nan,nan_drop,nan_count=1170; coerced_to_nan=0
c_MAXdSe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXddC,dropped,has_nan,nan_drop,nan_count=1210; coerced_to_nan=0
c_MAXddsN,dropped,has_nan,nan_drop,nan_count=1159; coerced_to_nan=0
c_MAXddssS,dropped,has_nan,nan_drop,nan_count=1111; coerced_to_nan=0
c_MAXddssSe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXdsCH,dropped,has_nan,nan_drop,nan_count=1049; coerced_to_nan=0
c_MAXdsN,dropped,has_nan,nan_drop,nan_count=1147; coerced_to_nan=0
c_MAXdssC,dropped,has_nan,nan_drop,nan_count=593; coerced_to_nan=0
c_MAXdssS,dropped,has_nan,nan_drop,nan_count=1204; coerced_to_nan=0
c_MAXdssSe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXdsssP,dropped,has_nan,nan_drop,nan_count=1158; coerced_to_nan=0
c_MAXsAsH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsBr,dropped,has_nan,nan_drop,nan_count=1194; coerced_to_nan=0
c_MAXsCH3,dropped,has_nan,nan_drop,nan_count=384; coerced_to_nan=0
c_MAXsCl,dropped,has_nan,nan_drop,nan_count=982; coerced_to_nan=0
c_MAXsF,dropped,has_nan,nan_drop,nan_count=1104; coerced_to_nan=0
c_MAXsGeH3,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsI,dropped,has_nan,nan_drop,nan_count=1205; coerced_to_nan=0
c_MAXsLi,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsNH2,dropped,has_nan,nan_drop,nan_count=1105; coerced_to_nan=0
c_MAXsNH3,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsOH,dropped,has_nan,nan_drop,nan_count=746; coerced_to_nan=0
c_MAXsPH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsPbH3,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsSH,dropped,has_nan,nan_drop,nan_count=1197; coerced_to_nan=0
c_MAXsSeH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsSiH3,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsSnH3,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXssAsH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXssBH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXssBe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXssCH2,dropped,has_nan,nan_drop,nan_count=455; coerced_to_nan=0
c_MAXssGeH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXssNH,dropped,has_nan,nan_drop,nan_count=1030; coerced_to_nan=0
c_MAXssNH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXssO,dropped,has_nan,nan_drop,nan_count=698; coerced_to_nan=0
c_MAXssPH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXssPbH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXssS,dropped,has_nan,nan_drop,nan_count=1156; coerced_to_nan=0
c_MAXssSe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXssSiH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXssSnH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsssAs,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsssB,dropped,has_nan,nan_drop,nan_count=1210; coerced_to_nan=0
c_MAXsssCH,dropped,has_nan,nan_drop,nan_count=811; coerced_to_nan=0
c_MAXsssGeH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsssN,dropped,has_nan,nan_drop,nan_count=1061; coerced_to_nan=0
c_MAXsssNH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsssP,dropped,has_nan,nan_drop,nan_count=1206; coerced_to_nan=0
c_MAXsssPbH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsssSiH,dropped,has_nan,nan_drop,nan_count=1210; coerced_to_nan=0
c_MAXsssSnH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsssdAs,dropped,has_nan,nan_drop,nan_count=1210; coerced_to_nan=0
c_MAXssssB,dropped,has_nan,nan_drop,nan_count=1210; coerced_to_nan=0
c_MAXssssBe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXssssC,dropped,has_nan,nan_drop,nan_count=922; coerced_to_nan=0
c_MAXssssGe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXssssN,dropped,has_nan,nan_drop,nan_count=1205; coerced_to_nan=0
c_MAXssssPb,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXssssSi,dropped,has_nan,nan_drop,nan_count=1196; coerced_to_nan=0
c_MAXssssSn,dropped,has_nan,nan_drop,nan_count=1209; coerced_to_nan=0
c_MAXsssssAs,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXsssssP,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MAXtCH,dropped,has_nan,nan_drop,nan_count=1204; coerced_to_nan=0
c_MAXtN,dropped,has_nan,nan_drop,nan_count=1178; coerced_to_nan=0
c_MAXtsC,dropped,has_nan,nan_drop,nan_count=1170; coerced_to_nan=0
c_MDEC-11,dropped,has_nan,nan_drop,nan_count=633; coerced_to_nan=0
c_MDEC-12,dropped,has_nan,nan_drop,nan_count=414; coerced_to_nan=0
c_MDEC-13,dropped,has_nan,nan_drop,nan_count=472; coerced_to_nan=0
c_MDEC-14,dropped,has_nan,nan_drop,nan_count=986; coerced_to_nan=0
c_MDEC-22,dropped,has_nan,nan_drop,nan_count=154; coerced_to_nan=0
c_MDEC-23,dropped,has_nan,nan_drop,nan_count=211; coerced_to_nan=0
c_MDEC-24,dropped,has_nan,nan_drop,nan_count=948; coerced_to_nan=0
c_MDEC-33,dropped,has_nan,nan_drop,nan_count=312; coerced_to_nan=0
c_MDEC-34,dropped,has_nan,nan_drop,nan_count=941; coerced_to_nan=0
c_MDEC-44,dropped,has_nan,nan_drop,nan_count=1120; coerced_to_nan=0
c_MDEN-11,dropped,has_nan,nan_drop,nan_count=1182; coerced_to_nan=0
c_MDEN-12,dropped,has_nan,nan_drop,nan_count=1163; coerced_to_nan=0
c_MDEN-13,dropped,has_nan,nan_drop,nan_count=1178; coerced_to_nan=0
c_MDEN-22,dropped,has_nan,nan_drop,nan_count=1049; coerced_to_nan=0
c_MDEN-23,dropped,has_nan,nan_drop,nan_count=1081; coerced_to_nan=0
c_MDEN-33,dropped,has_nan,nan_drop,nan_count=1141; coerced_to_nan=0
c_MDEO-11,dropped,has_nan,nan_drop,nan_count=667; coerced_to_nan=0
c_MDEO-12,dropped,has_nan,nan_drop,nan_count=766; coerced_to_nan=0
c_MDEO-22,dropped,has_nan,nan_drop,nan_count=956; coerced_to_nan=0
c_MINaaCH,dropped,has_nan,nan_drop,nan_count=538; coerced_to_nan=0
c_MINaaN,dropped,has_nan,nan_drop,nan_count=1058; coerced_to_nan=0
c_MINaaNH,dropped,has_nan,nan_drop,nan_count=1188; coerced_to_nan=0
c_MINaaO,dropped,has_nan,nan_drop,nan_count=1186; coerced_to_nan=0
c_MINaaS,dropped,has_nan,nan_drop,nan_count=1191; coerced_to_nan=0
c_MINaaSe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINaaaC,dropped,has_nan,nan_drop,nan_count=1142; coerced_to_nan=0
c_MINaasC,dropped,has_nan,nan_drop,nan_count=522; coerced_to_nan=0
c_MINaasN,dropped,has_nan,nan_drop,nan_count=1134; coerced_to_nan=0
c_MINdCH2,dropped,has_nan,nan_drop,nan_count=1170; coerced_to_nan=0
c_MINdNH,dropped,has_nan,nan_drop,nan_count=1210; coerced_to_nan=0
c_MINdO,dropped,has_nan,nan_drop,nan_count=455; coerced_to_nan=0
c_MINdS,dropped,has_nan,nan_drop,nan_count=1170; coerced_to_nan=0
c_MINdSe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINddC,dropped,has_nan,nan_drop,nan_count=1210; coerced_to_nan=0
c_MINddsN,dropped,has_nan,nan_drop,nan_count=1159; coerced_to_nan=0
c_MINddssS,dropped,has_nan,nan_drop,nan_count=1111; coerced_to_nan=0
c_MINddssSe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINdsCH,dropped,has_nan,nan_drop,nan_count=1049; coerced_to_nan=0
c_MINdsN,dropped,has_nan,nan_drop,nan_count=1147; coerced_to_nan=0
c_MINdssC,dropped,has_nan,nan_drop,nan_count=593; coerced_to_nan=0
c_MINdssS,dropped,has_nan,nan_drop,nan_count=1204; coerced_to_nan=0
c_MINdssSe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINdsssP,dropped,has_nan,nan_drop,nan_count=1158; coerced_to_nan=0
c_MINsAsH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsBr,dropped,has_nan,nan_drop,nan_count=1194; coerced_to_nan=0
c_MINsCH3,dropped,has_nan,nan_drop,nan_count=384; coerced_to_nan=0
c_MINsCl,dropped,has_nan,nan_drop,nan_count=982; coerced_to_nan=0
c_MINsF,dropped,has_nan,nan_drop,nan_count=1104; coerced_to_nan=0
c_MINsGeH3,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsI,dropped,has_nan,nan_drop,nan_count=1205; coerced_to_nan=0
c_MINsLi,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsNH2,dropped,has_nan,nan_drop,nan_count=1105; coerced_to_nan=0
c_MINsNH3,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsOH,dropped,has_nan,nan_drop,nan_count=746; coerced_to_nan=0
c_MINsPH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsPbH3,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsSH,dropped,has_nan,nan_drop,nan_count=1197; coerced_to_nan=0
c_MINsSeH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsSiH3,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsSnH3,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINssAsH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINssBH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINssBe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINssCH2,dropped,has_nan,nan_drop,nan_count=455; coerced_to_nan=0
c_MINssGeH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINssNH,dropped,has_nan,nan_drop,nan_count=1030; coerced_to_nan=0
c_MINssNH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINssO,dropped,has_nan,nan_drop,nan_count=698; coerced_to_nan=0
c_MINssPH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINssPbH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINssS,dropped,has_nan,nan_drop,nan_count=1156; coerced_to_nan=0
c_MINssSe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINssSiH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINssSnH2,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsssAs,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsssB,dropped,has_nan,nan_drop,nan_count=1210; coerced_to_nan=0
c_MINsssCH,dropped,has_nan,nan_drop,nan_count=811; coerced_to_nan=0
c_MINsssGeH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsssN,dropped,has_nan,nan_drop,nan_count=1061; coerced_to_nan=0
c_MINsssNH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsssP,dropped,has_nan,nan_drop,nan_count=1206; coerced_to_nan=0
c_MINsssPbH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsssSiH,dropped,has_nan,nan_drop,nan_count=1210; coerced_to_nan=0
c_MINsssSnH,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsssdAs,dropped,has_nan,nan_drop,nan_count=1210; coerced_to_nan=0
c_MINssssB,dropped,has_nan,nan_drop,nan_count=1210; coerced_to_nan=0
c_MINssssBe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINssssC,dropped,has_nan,nan_drop,nan_count=922; coerced_to_nan=0
c_MINssssGe,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINssssN,dropped,has_nan,nan_drop,nan_count=1205; coerced_to_nan=0
c_MINssssPb,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINssssSi,dropped,has_nan,nan_drop,nan_count=1196; coerced_to_nan=0
c_MINssssSn,dropped,has_nan,nan_drop,nan_count=1209; coerced_to_nan=0
c_MINsssssAs,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_MINsssssP,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
